isbn,average_rating,ratings_count,text_reviews_count
99478420,3.99,21842,891
142437913,3.46,2064,220
143039725,3.6,1139,70
143039024,3.97,37620,2298
140186123,3.98,295,22
014018533X,3.77,1322,109
671019090,3.73,2910,220
037570387X,3.16,9541,576
375703861,3.77,102370,5677
385722222,3.57,18210,629
60586540,4.04,424,13
1567922694,3.77,12,3
940450097,4.2,1031,72
940450240,4.18,348,16
140431055,3.62,545,53
940450003,3.55,644,26
440416884,3.84,1360,52
385327870,3.8,1,0
142002062,3.74,15204,780
449235947,4.31,55,13
862731585,3.98,0,0
014200202X,3.73,48961,2823
142002046,3.8,16055,639
142003255,3.96,14108,428
142003298,3.55,5074,211
142002151,3.8,572,43
141184884,3.92,1361,77
1904634001,3.91,25,5
141184892,3.68,426,42
1842552473,4.07,210,26
679854347,4.02,4461,158
440458153,4,1351,32
192752537,3.64,430,33
440486874,3.98,1059,38
1405088567,4.27,913,66
330489992,3.95,377,54
330442554,4.01,1410,73
688117228,3.97,516,77
330367471,3.82,9,5
1841156736,3.79,133237,7468
1589971280,3.93,1094,87
446679224,3.91,6736,297
083082605X,3.68,64,16
505523248,3.75,369,16
1595820159,3.71,247,18
345446666,3.92,9847,516
307275736,3.81,10651,711
571204104,3.94,9258,330
571204201,3.99,8045,265
571204155,3.82,39,4
1400096472,4.02,10304,374
345442121,3.93,495,76
743219570,3.93,26375,953
743219619,4,13801,335
743219635,3.68,3793,286
60934344,3.87,4956,705
142437239,3.87,160911,4087
451528905,3.87,71,5
037575699X,3.87,393,40
156495406,3.87,275,14
822004151,3.61,21,2
727861158,4,41,11
821773682,4.19,1869,46
226443221,3.86,732,71
345449606,4.18,2025,41
1582430152,3.55,6214,270
767915747,3.53,15315,1101
963810944,4.01,292,35
393328627,3.92,110082,9777
553380168,4.17,239652,5860
767923227,4.21,352,37
895260476,4.03,1604,153
802715524,3.76,14820,1686
517223120,3.87,38915,1087
743564413,3.82,302,69
764596861,4.07,1816,22
609602195,4.15,28789,177
792272668,3.51,240,46
374271070,3.86,807,95
070112766X,3.73,4,0
8420466557,2.88,6,0
670037567,3.45,2168,233
8466617353,4.24,174,14
747236046,4.2,237,15
785118950,3.45,232,9
3453215281,4.42,141,11
2266111574,4.2,21,1
2221089561,4.17,29,1
380817934,3.94,13300,484
380817926,4.03,21973,905
316017442,4.07,31711,3317
60506040,3.75,953,61
312989482,3.84,734,44
553572946,4.17,38357,1111
380817160,3.6,6253,488
312282990,4.18,165862,9143
159307171X,3.46,1097,105
849942985,4.25,1101,58
722533942,3.31,16483,685
60527994,3.61,47673,2046
316767727,4.19,112779,2897
753459647,3.94,50,6
033048477X,3.82,844,76
375727272,3.7,24618,738
446677124,4.06,32337,272
1416908161,3.6,4213,735
664228917,3.59,12,1
60925752,3.99,4372,81
922729484,3.79,141,5
452282179,4.08,38,4
080701429X,4.36,282127,13449
807014265,4.36,391,44
393058638,4.1,3958,172
471979988,3.79,143,20
020161622X,4.31,12563,699
976694026,3.96,840,63
713997273,3.93,832,118
859653234,4.42,62,4
753456109,3.92,36,1
689837143,3.9,1782,197
1569246815,3.83,608,78
60566108,3.99,53749,509
446578843,3.88,37258,1401
743276124,3.68,6490,463
99468239,3.89,518,61
757305458,3.7,82,17
830833293,3.91,21,4
312291566,4.16,216,25
037572740X,4.01,5642,265
140276335,3.77,4202,406
1417626283,3.77,81,11
140297782,3.77,1265,142
3518222635,3.93,6,0
875168167,2.98,34,2
739326740,3.84,3645,407
743275063,3.89,1192,143
1595540016,3.71,60,8
1579510027,3.83,710,22
1400079179,3.84,13934,1459
739339788,3.84,91,16
8495618605,3.84,3276,190
195307135,3.64,533,50
074757362X,4.56,3141,140
1932416595,3.88,2636,302
1932416242,3.73,6828,621
1573223565,3.56,10066,341
753814412,3.68,393,4
1573226882,3.74,28830,1069
1573228214,3.94,827,101
141007338,3.8,825,73
670916668,3.59,450,63
1596912316,3.73,5723,695
738511676,5,2,0
082641477X,3.82,900,48
1401301010,4.11,327,46
2226126260,3.82,975,62
9774248449,3.55,122,12
142401757,3.91,70043,3881
60094427,4.02,327,7
1568821573,3.97,98,2
7109660,3.9,1313,28
60094419,4,339,9
1594480117,4.01,2218,172
61132381,3.96,7205,825
679735259,4.23,13108,795
451216776,3.62,1291,100
609808346,4.21,3472,30
439944392,3.53,57,14
590227165,4,27,7
140298541,4.29,1505,119
312426038,4.12,643,61
375703403,3.93,9024,637
312267177,3.96,4820,524
393322106,4.14,3534,320
60856262,4.35,26524,2609
078617627X,3.99,483,146
307350320,3.78,4694,133
006093266X,4,838,51
143039431,3.96,7044,639
764585967,3.81,30,5
582461537,3.96,37,8
60010606,4.11,1211,169
1400065550,3.8,1876,244
747263744,4.11,383045,15962
142004235,4.37,3942,396
753806797,3.98,99,15
553116088,4.37,83,18
448437430,4.18,679,116
1412040558,3.22,9,0
316907928,4.07,7981,307
1843543648,3.56,175,9
1843541858,4.03,1158,91
1843544857,3.72,667,70
684848597,3.98,6256,459
743243153,4.05,1314,98
1842055062,4.36,5906,140
679642595,4.23,1073,97
312421702,4.26,33828,2237
689833768,3.91,109,13
033036734X,3.57,965,49
142000213,3.49,1104,34
8423671267,3.77,5119,217
1929229488,3.9,3690,518
61284386,3.7,3602,325
753819317,4.26,1278,175
1932394699,3.77,180,10
440400341,3.57,308,30
142402931,3.98,60,9
142500372,3.95,2045,230
60792175,3.9,1764,191
141008253,3.9,5210,522
618711651,3.98,335477,19241
60894083,4.04,20695,714
879697121,3.86,63,3
345433742,3.83,272,23
786886323,4.09,11095,880
689861133,4.2,28925,527
743461517,4.24,348,33
689845073,4.1,7823,250
2743604913,3.46,6441,492
689842198,4.07,161,41
822002965,3.55,37,1
99477319,3.98,5517,452
520204956,4,3730,142
743297261,3.52,606,45
3462031953,3.97,11,1
684843323,4.29,30081,649
1565124820,3.9,132,24
99481561,3.97,162,7
99285045,4.04,82993,4808
743253426,3.88,11265,471
99449234,3.87,186,24
684837862,4.26,219,21
1561643424,3.82,45,9
694524980,4.3,43,6
552773123,3.63,198,33
345458265,3.42,1841,112
345463153,3.31,25257,977
034541800X,3.35,10479,251
345417984,3.3,8896,217
345417968,3.24,11346,280
684842505,4.23,12039,164
684801531,4.22,186,13
1570031460,3.75,8,1
873515129,4,100,11
141183594,3.82,1354,140
140771972,3.88,557,28
60098910,3.91,258,58
1572702567,3.91,63,13
764586017,3.7,78,13
140620184,3.91,2729,245
312426453,3.33,1750,228
446612626,3.83,5073,222
446604402,3.75,3655,162
446608602,3.86,5163,179
446673781,3.67,6093,447
031242373X,3.81,506,50
751503894,4.37,23114,1175
451187261,3.39,2680,142
449214540,3.69,921,44
312300530,4.1,4360,189
974016713,4.32,69,8
849654642X,4.12,493,24
307275698,3.31,418,37
000664600X,3.57,1,0
195024923,3.76,83,14
1589802543,3.73,549,80
521890470,4.42,41,4
1553650433,3.83,332,9
1550549170,3.85,893,34
019518999X,3.97,91,11
1568580398,3.85,20,2
809447967,3.56,16,1
345420691,4.23,11,0
684844079,3.75,55,5
345431103,3.92,259,9
806127945,4.14,383,19
143039482,3.99,32091,1517
014200068X,4.04,96408,3909
1883011159,4.41,884,25
141185112,3.83,438,38
141186070,3.84,3427,276
802775934,3.97,179,20
802714625,3.97,47453,1865
516277650,3.53,1,0
964432900,4.5,10,2
006054094X,3.6,11751,893
373764219,3.27,20,1
670037605,3.87,31384,2255
874850916,4.44,6,2
140072144,4.44,26,1
679783482,3.88,11418,743
330267140,3.98,364,46
670886580,4.01,22378,1613
99421860,3.29,6711,354
735619670,4.29,7059,326
1578660394,4.17,111,6
671035975,4.12,61639,1607
671708260,3.96,1907,121
671519980,4.08,3713,103
465016901,4.09,12436,619
046501691X,4.09,97,10
91883768,3.8,311436,8421
1591396190,3.91,46064,871
1892295490,3.42,321078,8423
192801724,3.58,3761,177
159224646X,3.42,92,11
743243781,3.75,26508,2019
7718721,4.11,711,64
140621334,3.89,38313,2811
486451100,3.89,213,32
1904919529,3.89,52,8
141441216,3.89,786,125
140437509,4.08,2318,182
1400079276,4.14,225397,12452
451527348,4.32,983,91
374528373,4.32,191531,6795
140449248,4.32,1673,184
679729259,4.32,617,80
1596440791,4.32,20,2
159308045X,4.32,1089,202
764538136,3.5,4,0
1580086810,4.44,1455,193
399226907,4.29,3945,262
859533301,4.32,65,10
395971233,4.05,2114,166
061871166X,3.95,11838,815
452270839,3.96,749,46
1932416641,4.16,65767,6203
375725784,3.68,157572,8463
1400033543,3.63,25811,1463
1400095565,3.75,12007,659
1932416137,3.75,488,38
439635772,3.97,20,3
809166585,4.5,4,0
142001430,4.01,120736,8549
553804766,3.51,55,9
141651693X,4.18,127168,2801
081297736X,4.07,34339,2061
385333846,4.07,1001671,19056
791071685,4.35,28254,196
743422007,3.84,12754,558
385333900,3.82,17881,593
425134067,3.87,3183,115
312353766,4.17,470858,15859
827230281,3.96,181,16
826415741,4.13,440,55
2070417948,3.88,618,38
674023854,4.14,2583,183
786918144,3.68,878,9
670886955,4.29,244,17
8466313591,3.66,50,5
1400076196,3.63,52576,3332
068987409X,4.05,34,10
330332651,4.05,154,12
451208706,3.88,16057,663
451211472,3.82,14545,652
375760946,3.95,666,72
9580493510,3.95,3,0
451219597,3.97,20892,953
1405052716,3.58,13,1
451207521,3.97,367,32
1421508656,4.1,336,5
1421504332,4.12,340,4
2723439801,4.06,48,2
1556432461,4.11,248,27
1400043468,4.17,69153,6152
385663552,4.21,28,7
451210859,4.23,173022,5139
307264602,4.11,2102,282
435124099,4.11,529,59
316769177,3.8,2457092,43499
812034074,3.72,775,24
316769029,3.98,167157,4994
316766941,4.11,40629,1189
60595183,3.92,30012,797
60929871,3.99,1247221,20014
60085495,3.83,19668,1031
006057058X,4.19,3266,163
824522524,4.3,98,4
892817585,4.19,404,15
1564781313,3.86,9522,210
1566630185,3.75,2056,149
141183780,4.12,4773,217
307275558,3.74,744569,7247
826453279,4.01,309,19
743253973,3.57,175779,6261
385333137,3.88,75494,1386
375703063,3.69,23170,587
425169693,3.69,43028,1472
375500723,4.2,17966,437
140286276,3.87,112856,1028
446678457,4.06,42695,1845
446672211,4.02,227716,3407
822550008,3.79,38,5
345439104,3.74,74161,2159
743466527,3.96,55988,2434
038079487X,3.73,19366,645
345443284,3.69,56320,1185
671774670,3.69,19073,427
037570504X,3.88,25200,1229
385265700,3.85,63595,1222
345435168,3.7,54119,1629
316601950,3.52,78714,3860
440235596,3.9,66629,1712
375702709,3.95,47143,2998
452280397,3.8,19927,812
590956183,3.34,364,18
671021001,3.88,294348,9096
452282829,3.73,87367,2553
385720106,3.81,68554,1476
006019491X,3.91,1005,95
590956167,3.54,990,55
743272935,3.98,4080,501
140003065X,4.36,112196,7546
590956175,3.49,405,17
316284955,3.96,3112,210
743262174,3.9,3140,383
60740450,4.07,3437,316
452260116,4.06,1730,143
1417735988,4.07,90,5
452282195,4.03,3420,280
60930535,4.06,5773,828
9022530078,4.18,67,9
61136905,4.23,179,14
684848236,4.13,1059,35
375757287,3.86,483,54
1883011930,4.26,56,8
684847558,3.76,521,77
1417911832,3.77,41,4
7144350,4.45,11903,183
394759842,4.24,2695,119
048641423X,4.04,32946,895
375751513,4.08,760717,17179
014043089X,4.21,2298,91
1590528603,3.95,545,52
142000701,4.08,56349,3738
1883011019,4.35,371,25
142000698,3.46,160706,6198
911903968,4.67,2467,149
1888472405,4.48,959,22
1592241336,4.13,14,3
1888472421,3.88,8,1
767916220,4.08,3187,381
802417582,4.07,10,1
307989135,4.43,1304,32
763631205,4.05,4359,353
1580495796,4.05,6671,490
393051587,4.05,276,46
762408480,4.1,58,6
037575914X,3.99,291,33
140439056,4.14,30393,449
684865378,4.01,1729,364
321107217,3.52,41041,1706
385517238,3.82,52005,4136
385339682,3.87,72294,1755
440234743,3.86,89014,2361
385339607,3.94,151818,1489
385339100,3.92,97474,1928
385339097,3.83,89947,1813
385339593,3.69,58901,1642
385339674,3.73,76085,1505
385339658,3.68,68098,1705
99481685,3.49,46334,3399
582418275,4.01,540910,3378
385339089,4,367399,1978
385337930,3.7,67857,3375
739342770,3.99,241,9
385335970,4.32,222140,11121
141009829,3.99,14409,849
439071712,3.95,834,42
142406198,3.84,4787,189
786937424,3.87,2637,64
747411875,4.24,76,5
763628107,3.82,2221,113
978655567,4,59,8
441013724,3.43,133,16
671876090,3.51,41,7
688093388,4.39,1004,130
452011469,4.08,2841,224
3404134117,4.34,256,16
385516487,4.25,84123,571
743536967,4.02,227,54
965772411,4.02,1039,130
517219026,4.54,13137,61
451092317,4.02,178,35
340770538,4.02,25,6
141187425,4.08,873,77
618101365,4.15,131876,8009
195300920,3.89,461,66
553375938,3.83,61435,1290
385729367,3.81,62199,1613
375823026,4.04,111,8
452284236,4.18,9910,748
151010269,4.28,146659,1625
451516753,4.18,1322,121
1421808323,4.18,215,17
60776099,4.16,129179,1047
60535261,4.16,421,53
60898526,3.95,12989,740
60850523,3.99,13353,1286
1594201048,3.99,2580,205
375413316,4.46,3347,245
385264739,4.1,1192,131
385499094,3.81,1282,139
385423330,3.82,411,38
385264763,3.85,4815,446
385423357,4.36,590,61
385499221,3.63,809,93
140369260,4.27,24181,242
671662341,4.29,55487,669
082221718X,4.06,1320,61
380732548,3.99,152,23
822011085,3.9,10,2
446528056,4.03,502726,9645
156004801,4.09,47324,1720
822001462,3.45,3,1
820320978,4,3,0
1579547699,3.98,256,13
393316041,4.28,106526,3685
201500647,4.6,78,7
393320928,4.27,15700,556
738206369,4.25,1874,93
691024170,4.24,13463,320
785990232,3.4,19,1
393061434,3.87,3536,375
865475873,4.11,9017,820
446609404,3.86,27869,869
807847232,4.12,1792,43
393058263,3.98,1510,216
521290600,3.97,57,2
521286913,4.09,114,5
067426858X,4.06,556,20
1880393336,4.2,10,1
039332429X,4.23,286,21
1903252040,3.67,19,3
143039091,3.99,147748,3490
679436340,4.14,22,4
460876015,3.32,8,3
226876802,4.16,970,105
961180021,4.14,65,9
300106645,3.39,177,31
142000272,4.05,2415,397
99922800,4.32,443,55
553381008,4.35,27027,466
1570754365,4.31,62,9
140446427,3.72,127,24
140003292X,4.47,10580,118
375719016,4.16,2486,99
375719008,3.94,3568,159
7162995,3.95,11,0
586087990,3.95,53,4
385471475,3.8,186,22
452271681,4.12,2593,252
295979844,4.22,86,4
385337817,4.13,7072,453
743267745,3.93,237,45
553587153,3.89,2095,188
142003344,4.08,18793,721
60958332,4.03,15441,693
262660733,3.75,50,1
393327345,4.19,388782,9654
596006799,3.8,42,5
201061961,4.26,27,2
61094226,3.84,2288,96
312315325,3.22,3,0
142437883,4.38,20259,460
9500425998,4.38,146,9
141439831,3.79,102877,2286
1593080719,3.79,553,97
140620850,3.79,296,34
1401207928,4.25,234954,4058
2020418770,3.96,15174,561
1416500529,3.81,5,1
1416516999,4.15,2980,118
671010050,4.03,13,0
99532514,3.5,3169,161
820328073,4.01,152,26
141187581,3.73,371,43
1840238437,3.7,110,10
60838728,3.93,218195,13012
826414532,4.2,50,1
1894925025,3.31,127,13
1590596242,3.13,37,7
330487140,3.77,13147,690
375708340,3.61,461,35
375707271,3.13,715,104
037570728X,3.25,3078,301
140188266,3.89,279,33
1403904561,2,0,0
806132299,4.3,163,16
756403456,4.13,54,2
670869295,4.38,1588,95
552997773,4.16,664,103
1423101685,4.05,548,14
1423100611,3.98,644,14
1423100204,3.89,730,20
1423100190,3.86,859,27
1423100182,3.83,1414,82
141439610,4,108060,5168
486440966,4,136,28
1551116448,4,122,15
1593082800,4,624,136
7136587,4.5,682,43
393060411,3.6,146,16
618260307,4.27,2530894,32871
7137273,4.27,121,16
618009345,4.3,169,5
1594130051,4.27,276,43
261103288,4.27,3213,329
486402185,3.86,44,10
872864286,4.46,5149,210
143039962,4.3,37942,1105
786881488,4.46,1333,68
375724370,3.57,13022,1013
312287445,3.67,177,28
720608724,4.2,175,9
1888297018,3.65,71,8
312940688,4.19,5019,91
1400033853,4.33,228,44
786811056,3.79,1,0
684850273,3.69,824,89
764202537,3.83,78,9
142302090,3.69,205,25
1416903275,3.78,710,146
1590171241,4.21,900,126
140442723,4.14,389,28
9573321742,4.57,75,0
9573318318,4.56,91,2
093244055X,4.3,169,21
60970618,3.88,11,0
394832205,4.16,112,7
1880823195,3.2,30,3
1931541744,4.32,3146,99
1593080115,3.67,350,49
684813211,4.25,1130,110
226142817,4.2,167,7
749919442,4,6,0
679772693,4.09,1772,142
701176083,3.85,662,53
679721975,4.2,1422,93
140152121,4.34,268,16
679643362,4.02,888,60
142437182,4.02,1104,114
2253008486,4.02,590,29
375757856,3.91,59709,2819
140620133,3.91,349,44
192100289,3.91,74,6
195119207,4.29,13,0
1400033411,3.83,282045,9004
074326195X,3.9,54558,2937
824519868,4.28,7551,498
1593109156,4.58,8,0
736903704,4.16,681,83
1929241631,4.1,137,18
874778719,3.95,18,2
802141900,3.98,11163,772
375407936,4.44,4589,252
743418263,3.95,2923,214
140296611,4.21,101,10
684826801,4.32,29099,900
684826356,4.29,1269,67
349100470,4.4,3542,169
140188924,3.92,601,34
312423675,4.11,104,5
140620125,3.85,2155,182
143036378,3.84,61545,3916
140283358,3.94,18097,1029
069107089X,3.69,1930,139
014026566X,3.79,3162,183
142002003,3.79,4931,261
140275657,3.84,2976,207
141181281,4.15,2116,164
143039164,4.28,7210,926
679752730,4.21,496,51
141182350,4.29,1803,146
141180412,4.02,3831,473
394752937,4.15,167,30
158642050X,3.79,549,42
1586420216,4.19,48,9
014118020X,4.18,848,79
679755543,4.23,349,18
679755527,4.4,275,19
99273845,3.88,1552,144
99273861,3.88,539,33
99474549,3.91,79,16
679776818,4.09,57513,2306
811201325,4.34,3151,106
449001962,3.71,688,46
307265439,3.97,606433,34301
415253896,4.18,258,23
786940751,4.19,6274,78
1566917662,3.96,448,21
006441034X,4.29,161582,9026
872863107,4.13,85143,1284
425183319,4.04,262,32
1421500493,4.51,2874,76
61137456,4.22,180,28
1933615095,4.35,193,7
142403881,4.13,558799,7239
140311254,4.33,2760,47
142404209,3.86,12,2
307264904,4.39,346,43
067003665X,4.43,2143,65
142302279,4.01,4075,121
1400078776,3.82,380646,22957
676977111,3.82,1177,163
1415916292,3.82,323,120
967967570,4.3,118,13
226071367,4.28,29,3
1589880080,4.58,20,2
1589880196,4.42,10,1
941051692,4.04,94,12
1589880293,4.16,31,4
61134236,3.88,1226,120
60595361,3.81,1614,167
385504217,3.84,2780,334
451206703,3.98,37,2
1401903096,4.05,469,30
60598808,3.6,10637,474
312306342,3.72,47315,1446
312966970,4.17,117541,2502
312980140,4.16,103618,1820
312983867,4.17,101730,1878
60584033,3.68,22251,671
316919896,4.25,722,110
140436588,3.75,73757,1571
1587172488,3.96,178,22
425132641,3.73,30,5
1596980206,4.27,242,37
1400032539,3.92,32978,1112
155709103X,4.08,835,113
978605268,4.18,694,63
192836013,3.43,69,8
192831879,3.83,354,37
375760601,3.7,26,1
1573229628,3.59,895,78
057120211X,4.02,253,15
312010443,3.86,2152,155
399153934,3.65,23107,1295
399153624,3.41,422,47
425210278,3.68,23630,842
425204200,3.78,25822,729
743477154,4.02,193117,2123
765191121,4.29,476,16
425204693,4.04,46084,614
425201449,4.05,57415,920
143058320,3.78,46,8
425213382,3.93,38823,625
60791217,4.16,202,1
425214761,3.41,10084,598
074325581X,4.16,30,2
034548701X,3.88,4278,178
345467329,3.89,3721,236
743470796,4.22,2762,214
3865211399,4.73,144,8
142437298,3.78,16550,813
449006530,3.75,2756,142
345490649,3.98,4889,221
553560271,3.93,10824,185
449002411,3.76,2699,90
553284118,3.84,10047,152
449227944,4.1,932,24
044018293X,3.91,28001,301
446610224,3.99,42096,945
505521792,3.8,123,6
307345971,3.55,1166,112
080213825X,2.82,23409,877
786887079,3.41,37514,780
786893966,3.41,422,48
1402718616,4.3,3510,510
671631985,4.17,2207,271
1401302424,4.2,1409,168
143037234,3.94,27137,1885
62510266,3.82,1844,171
158685772X,3.55,330,48
452284481,2.88,3602,295
6281141,4.22,52,2
451208633,4.07,3127,205
679433139,4.07,86527,2004
141430935X,4.28,9043,424
141009055,3.73,180,27
786932724,3.64,803,8
883682796,4.18,1164,154
141311401,4.1,45253,1934
142302457,3.78,13986,525
141311290,3.68,23558,1092
037581423X,4.14,15116,663
1593074964,3.44,511,65
141311428,4.08,17327,992
882896458,4.04,307,23
375814248,4.01,328542,4733
375814256,4.09,46753,1672
140055770,3.89,8170,620
375822070,4.05,83723,2503
140568190,3.82,17232,713
1577314808,4.13,159883,7012
1587671565,3.58,67,8
074344017X,4.03,7,0
316925284,4.25,27674,2030
316010766,4.07,10633,701
316156116,4.23,32876,2406
034911188X,3.86,18335,1155
1580402518,3.42,33,4
71428488,3.85,297,33
764119729,4.06,23,2
684857081,4.12,5305,341
340822783,4.02,6985,957
385336950,3.38,1748,260
345476638,3.45,234,77
452276969,4.01,308,20
764134280,3.75,34,6
375724508,4.05,20880,1728
748702555,3.74,179,4
743484185,4.08,11676,341
451212924,4,4208,298
312966091,4.15,125114,2883
60598875,3.67,11968,387
60598824,3.7,12152,449
743216393,4.31,2983,168
312976275,4.19,108961,2082
385494246,3.43,35998,2445
1400016088,3.43,6,0
385497520,3.58,8285,543
99481243,3.63,30776,1515
385494327,3.44,7938,490
679749845,3.41,11116,836
373836937,3.57,7,1
8497935888,3.28,5,0
307275639,4.1,5541,498
785930736,4.1,3,1
097441218X,3.86,89,2
1890208280,3.7,22,2
472080520,4.27,22,2
761316434,3.75,4,0
60898712,4.15,61,11
1580087949,3.7,4171,161
1401911838,4.14,21,1
552995878,3.95,283199,4997
739334190,3.95,121,33
785731237,3.95,11,2
679736883,4.06,4246,195
141439580,4,549271,11117
425212599,3.99,1335,59
805242163,3.88,30,7
425205037,3.68,1221,66
143036696,3.13,68363,5816
61144908,3.95,572,70
61144894,4.13,2366,231
1594710643,4.3,782,76
393062686,3.86,1033,171
743482719,3.71,458,66
552152188,3.98,153,14
312148232,3.71,169,29
7177844,3.88,25,2
1411400429,4.02,9,2
764587250,3.89,38,3
451526961,3.94,2167,101
1932219242,3.94,62,6
198321503,3.94,126,7
198320213,3.94,14,3
439405629,4.08,9175,157
439405602,4.1,9256,196
140007570X,4.08,1070,73
1400031362,3.98,33028,1493
1419311743,4.08,133,23
375422188,4.02,480,28
394735307,3.72,317,55
1595820639,4.05,475,37
4770027729,3.74,46,5
375422722,4.06,386,37
375422714,4.08,22026,912
3485009024,3.96,11,3
3485009601,3.98,2,2
